**** All Elevator Calls (time,src,dest,state,elev dt) stage 5 ****
Elevator call,15.749018245415527,0,-2,2,0
Elevator call,29.795724992354963,-1,25,1,0
Elevator call,30.19242759005715,-3,15,1,0
Elevator call,30.71595021642338,-2,12,1,0
Elevator call,36.316621751195726,34,49,1,0
Elevator call,46.331069014906234,-2,5,1,0
Elevator call,52.229924572991195,-1,17,1,0
Elevator call,61.04837839712013,-4,37,1,0
Elevator call,62.31340802643376,-4,39,1,0
Elevator call,62.42923444391522,-1,41,1,0
Elevator call,62.88805493560881,39,44,1,0
Elevator call,66.30025923587709,0,-1,2,0
Elevator call,67.07281282103918,-1,13,1,0
Elevator call,67.39684559916532,-1,45,1,0
Elevator call,72.32053834730914,0,33,2,0
Elevator call,75.45009626287265,-4,0,1,0
Elevator call,79.5386026857368,0,-1,2,0
Elevator call,82.00106471150661,-2,18,1,0
Elevator call,85.05084296434165,-1,41,1,0
Elevator call,85.05145915275011,-3,26,1,0
Elevator call,86.4092159125421,-2,0,1,0
Elevator call,90.2739221800241,26,43,1,0
Elevator call,97.56134129114707,0,49,2,0
Elevator call,99.09729234442648,0,22,2,0
Elevator call,100.09528650820425,-2,34,1,0
Elevator call,104.82846934416693,0,12,2,0
Elevator call,105.17810733609576,-3,42,1,0
Elevator call,106.41201702717126,0,-1,2,0
Elevator call,114.81417324516474,0,35,2,0
Elevator call,115.21485779705449,-2,3,1,0
Elevator call,132.22282787251766,27,-2,2,0
Elevator call,146.35768340608342,-2,-4,1,0
Elevator call,158.57843474073547,-1,0,1,0
Elevator call,159.7248447389004,-1,1,1,0
Elevator call,161.17660060250478,-1,42,1,0
Elevator call,165.7531344344295,0,15,1,0
Elevator call,176.14887504764965,0,-1,1,0
Elevator call,181.45096466058635,0,14,1,0
Elevator call,186.51782449175312,-1,4,1,0
Elevator call,195.15148933880414,12,14,1,0
Elevator call,198.24467886016964,0,18,1,0
Elevator call,209.23422890304005,-1,-4,1,0
Elevator call,213.83674037131436,-2,0,1,0
Elevator call,215.1021415287812,-2,48,1,0
Elevator call,215.59051445419368,-3,22,1,0
Elevator call,221.97598265680836,0,-4,1,0
Elevator call,222.5359102535349,-1,32,1,0
Elevator call,224.36051008672325,-2,50,1,0
Elevator call,227.04590382523793,-4,-3,1,0
Elevator call,227.38691454468858,-3,0,1,0
Elevator call,228.54160571475745,22,-4,1,0
Elevator call,245.93291648523973,-1,0,1,0
Elevator call,248.63460391073022,0,35,1,0
Elevator call,269.20102863151715,0,21,1,0
Elevator call,269.22907784823815,0,11,1,0
Elevator call,276.01601224888486,0,12,1,0
Elevator call,281.4335441423452,-4,32,1,0
Elevator call,282.3742556797197,37,36,2,0
Elevator call,285.98693024600857,-3,-4,1,0
Elevator call,288.8516461099614,10,36,1,0
Elevator call,304.58634081139144,0,20,1,0
Elevator call,307.87547983371155,17,14,1,0
Elevator call,310.61716965870755,11,48,1,0
Elevator call,312.0106401629912,3,0,1,0
Elevator call,315.10202800168577,-2,-3,1,0
Elevator call,321.6696330121292,0,18,1,0
Elevator call,326.2162004719032,-4,-3,1,0
Elevator call,326.89462213255365,-1,0,1,0
Elevator call,328.356698884342,-2,-3,1,0
Elevator call,328.4651171984574,-3,44,1,0
Elevator call,339.867098554736,-4,39,1,0
Elevator call,356.7750171885598,-4,10,1,0
Elevator call,369.88592756734556,0,-1,1,0
Elevator call,373.94444349409787,-1,13,1,0
Elevator call,374.7234961849488,-1,22,1,0
Elevator call,374.8932447072923,0,31,1,0
Elevator call,379.36239737345954,-3,23,1,0
Elevator call,385.0290806533617,19,-4,1,0
Elevator call,390.0533346121049,-2,2,1,0
Elevator call,393.16870473647714,-2,-1,1,0
Elevator call,407.1815824331113,-3,-2,1,0
Elevator call,407.2751756344478,-4,20,1,0
Elevator call,411.8124634838655,50,0,2,0
Elevator call,423.0325013937281,42,-2,1,0
Elevator call,428.50976475833454,0,2,1,0
Elevator call,433.5968707841578,26,-3,1,0
Elevator call,435.1813075400478,-1,28,1,0
Elevator call,438.5413130199763,4,-3,1,0
Elevator call,438.99163815922134,-2,35,1,0
Elevator call,440.0203372604258,-3,-1,1,0
Elevator call,447.93205545529304,0,39,1,0
Elevator call,451.3692847322909,-3,24,1,0
Elevator call,452.03633893661413,-3,22,1,0
Elevator call,459.1711197079285,0,1,1,0
Elevator call,460.29985923846334,0,44,1,0
Elevator call,466.2828258638442,-3,22,1,0
Elevator call,468.0898444148602,9,12,1,0
Elevator call,468.8096805917712,-4,27,1,0
Elevator call,469.310926392428,-2,0,1,0
Elevator call,473.7625230253907,0,3,1,0
Elevator call,475.6592720845995,-3,17,1,0
Elevator call,475.75634847981314,0,5,1,0
Elevator call,481.281534942201,-4,32,1,0
Elevator call,488.83835985282417,0,21,1,0
Elevator call,494.2289555346056,-4,44,1,0
Elevator call,494.9607965395985,0,17,1,0
Elevator call,496.6254987576124,-1,6,1,0
Elevator call,499.05586101531685,0,18,1,0
Elevator call,499.0584255361498,49,-3,1,0
Elevator call,505.16613839243473,36,0,1,0
Elevator call,505.6566422952949,0,-4,1,0
Elevator call,518.0671397332062,44,-2,1,0
Elevator call,518.0880901967789,40,42,1,0
Elevator call,520.0558146253045,-4,23,1,0
Elevator call,529.1038889273484,-4,44,1,0
Elevator call,540.3602365444688,-4,2,1,0
Elevator call,546.6587095561388,31,-2,1,0
Elevator call,548.4197675221164,37,-1,1,0
Elevator call,550.5479493292721,-2,12,1,0
Elevator call,552.3403654341223,0,24,1,0
Elevator call,559.0984936097279,0,48,1,0
Elevator call,559.7947453492557,26,-2,1,0
Elevator call,565.1545071354235,0,17,1,0
Elevator call,568.1655800754872,-3,11,1,0
Elevator call,580.1703274780434,-1,17,1,0
Elevator call,582.4516390620886,-4,29,1,0
Elevator call,589.0230372565832,-2,0,1,0
Elevator call,595.490775913092,-2,34,1,0
Elevator call,597.5318029103412,-4,0,1,0
Elevator call,607.5990041120776,-1,35,1,0
Elevator call,610.140951042742,2,-1,1,0
Elevator call,611.224500217684,-4,5,1,0
Elevator call,612.0358635006885,0,16,1,0
Elevator call,613.9293840790681,-2,13,1,0
Elevator call,616.3622393479691,-3,6,1,0
Elevator call,623.189995332772,-2,30,1,0
Elevator call,624.2051767199082,-2,35,1,0
Elevator call,624.9698485206718,-3,1,1,0
Elevator call,629.4378654758448,-1,-3,1,0
Elevator call,631.070552463676,-3,25,1,0
Elevator call,633.831429732139,-4,13,1,0
Elevator call,636.2539273076598,0,11,1,0
Elevator call,639.7422437412283,0,42,1,0
Elevator call,651.3868818369699,-4,-1,1,0
Elevator call,652.5679783504393,-4,14,1,0
Elevator call,653.5233419127721,-4,17,1,0
Elevator call,653.5767423330274,0,9,1,0
Elevator call,656.5075633958386,50,-3,2,0
Elevator call,660.0054452877641,0,2,1,0
Elevator call,670.989016205667,0,7,1,0
Elevator call,673.6204302245446,-2,-4,1,0
Elevator call,673.8229933731336,0,-2,1,0
Elevator call,675.8277544680782,-2,-3,1,0
Elevator call,690.3435071708357,-4,40,1,0
Elevator call,691.7480968908078,45,-4,1,0
Elevator call,699.6717221723206,0,-1,1,0
Elevator call,704.514667934332,0,-2,1,0
Elevator call,705.2713073876516,0,37,1,0
Elevator call,706.2201195583057,-1,0,1,0
Elevator call,708.0658532183179,-2,28,1,0
Elevator call,711.129308865326,-4,35,1,0
Elevator call,713.1376730035772,-4,41,1,0
Elevator call,715.847799365004,12,-2,1,0
Elevator call,717.5512012445001,-4,-5,1,0
Elevator call,741.5622717619144,-3,0,1,0
Elevator call,745.5777355501236,-1,3,1,0
